date,maxtemp,mintemp,avgtemp,precipitation,snowfall,latitude,longitude
2011-09-29 00:00:00,73,61,67,0.4,0,40.78,-73.97
2011-09-30 00:00:00,76,58,67,0.72,0,40.78,-73.97
2011-10-01 00:00:00,67,50,58.5,0.39,0,40.78,-73.97
2011-10-02 00:00:00,64,50,57,0.06,0,40.78,-73.97
2011-10-03 00:00:00,58,48,53,0.05,0,40.78,-73.97
2011-10-04 00:00:00,63,49,56,0,0,40.78,-73.97
2011-10-05 00:00:00,71,53,62,0,0,40.78,-73.97
2011-10-06 00:00:00,67,47,57,0,0,40.78,-73.97
2011-10-07 00:00:00,66,48,57,0,0,40.78,-73.97
2011-10-08 00:00:00,77,54,65.5,0,0,40.78,-73.97
2011-10-09 00:00:00,84,60,72,0,0,40.78,-73.97
2011-10-10 00:00:00,81,61,71,0,0,40.78,-73.97
2011-10-11 00:00:00,73,62,67.5,0,0,40.78,-73.97
2011-10-12 00:00:00,63,58,60.5,0.45,0,40.78,-73.97
2011-10-13 00:00:00,66,58,62,0.34,0,40.78,-73.97
2011-10-14 00:00:00,70,57,63.5,1.02,0,40.78,-73.97
2011-10-15 00:00:00,65,54,59.5,0,0,40.78,-73.97
2011-10-16 00:00:00,66,54,60,0,0,40.78,-73.97
2011-10-17 00:00:00,65,57,61,0,0,40.78,-73.97
2011-10-18 00:00:00,68,54,61,0.01,0,40.78,-73.97
2011-10-19 00:00:00,62,60,61,1.12,0,40.78,-73.97
2011-10-20 00:00:00,67,54,60.5,0.01,0,40.78,-73.97
2011-10-21 00:00:00,56,50,53,0,0,40.78,-73.97
2011-10-22 00:00:00,60,47,53.5,0,0,40.78,-73.97
2011-10-23 00:00:00,59,50,54.5,0,0,40.78,-73.97
2011-10-24 00:00:00,61,50,55.5,0,0,40.78,-73.97
2011-10-25 00:00:00,62,50,56,0,0,40.78,-73.97
2011-10-26 00:00:00,62,51,56.5,0,0,40.78,-73.97
2011-10-27 00:00:00,61,38,49.5,0.63,0,40.78,-73.97
2011-10-28 00:00:00,49,36,42.5,0,0,40.78,-73.97
2011-10-29 00:00:00,45,33,39,2,2.9,40.78,-73.97
2011-10-30 00:00:00,46,33,39.5,0.01,0,40.78,-73.97
2011-10-31 00:00:00,53,37,45,0,0,40.78,-73.97
2011-11-01 00:00:00,55,45,50,0,0,40.78,-73.97
2011-11-02 00:00:00,57,42,49.5,0,0,40.78,-73.97
2011-11-03 00:00:00,59,46,52.5,0,0,40.78,-73.97
2011-11-04 00:00:00,53,41,47,0,0,40.78,-73.97
2011-11-05 00:00:00,49,36,42.5,0,0,40.78,-73.97
2011-11-06 00:00:00,54,38,46,0,0,40.78,-73.97
2011-11-07 00:00:00,62,45,53.5,0,0,40.78,-73.97
2011-11-08 00:00:00,68,53,60.5,0,0,40.78,-73.97
2011-11-09 00:00:00,65,51,58,0,0,40.78,-73.97
2011-11-10 00:00:00,67,47,57,0.02,0,40.78,-73.97
2011-11-11 00:00:00,48,41,44.5,0.02,0,40.78,-73.97
2011-11-12 00:00:00,57,39,48,0,0,40.78,-73.97
2011-11-13 00:00:00,61,47,54,0,0,40.78,-73.97
2011-11-14 00:00:00,69,54,61.5,0,0,40.78,-73.97
2011-11-15 00:00:00,65,58,61.5,0,0,40.78,-73.97
2011-11-16 00:00:00,59,53,56,0.73,0,40.78,-73.97
2011-11-17 00:00:00,53,40,46.5,0.07,0,40.78,-73.97
2011-11-18 00:00:00,46,36,41,0,0,40.78,-73.97
2011-11-19 00:00:00,51,38,44.5,0,0,40.78,-73.97
2011-11-20 00:00:00,65,49,57,0,0,40.78,-73.97
2011-11-21 00:00:00,59,46,52.5,0.12,0,40.78,-73.97
2011-11-22 00:00:00,50,43,46.5,1.16,0,40.78,-73.97
2011-11-23 00:00:00,53,39,46,0.46,0,40.78,-73.97
2011-11-24 00:00:00,54,37,45.5,0,0,40.78,-73.97
2011-11-25 00:00:00,61,46,53.5,0,0,40.78,-73.97
2011-11-26 00:00:00,65,50,57.5,0,0,40.78,-73.97
2011-11-27 00:00:00,63,47,55,0,0,40.78,-73.97
2011-11-28 00:00:00,70,56,63,0,0,40.78,-73.97
2011-11-29 00:00:00,66,51,58.5,0.47,0,40.78,-73.97
2011-11-30 00:00:00,52,43,47.5,0,0,40.78,-73.97
2011-12-01 00:00:00,50,37,43.5,0,0,40.78,-73.97
2011-12-02 00:00:00,52,39,45.5,0,0,40.78,-73.97
2011-12-03 00:00:00,47,37,42,0,0,40.78,-73.97
2011-12-04 00:00:00,55,42,48.5,0,0,40.78,-73.97
2011-12-05 00:00:00,59,47,53,0,0,40.78,-73.97
2011-12-06 00:00:00,62,56,59,0.2,0,40.78,-73.97
2011-12-07 00:00:00,62,42,52,1.68,0,40.78,-73.97
2011-12-08 00:00:00,45,36,40.5,0.16,0,40.78,-73.97
2011-12-09 00:00:00,52,36,44,0,0,40.78,-73.97
2011-12-10 00:00:00,46,32,39,0,0,40.78,-73.97
2011-12-11 00:00:00,39,29,34,0,0,40.78,-73.97
2011-12-12 00:00:00,44,33,38.5,0,0,40.78,-73.97
2011-12-13 00:00:00,47,32,39.5,0,0,40.78,-73.97
2011-12-14 00:00:00,50,36,43,0,0,40.78,-73.97
2011-12-15 00:00:00,59,47,53,0,0,40.78,-73.97
2011-12-16 00:00:00,59,41,50,0,0,40.78,-73.97
2011-12-17 00:00:00,42,31,36.5,0,0,40.78,-73.97
2011-12-18 00:00:00,31,22,26.5,0,0,40.78,-73.97
2011-12-19 00:00:00,47,28,37.5,0,0,40.78,-73.97
2011-12-20 00:00:00,48,41,44.5,0.01,0,40.78,-73.97
2011-12-21 00:00:00,62,42,52,0.11,0,40.78,-73.97
2011-12-22 00:00:00,58,48,53,0.06,0,40.78,-73.97
2011-12-23 00:00:00,49,35,42,0.75,0,40.78,-73.97
2011-12-24 00:00:00,36,29,32.5,0,0,40.78,-73.97
2011-12-25 00:00:00,46,31,38.5,0,0,40.78,-73.97
2011-12-26 00:00:00,45,38,41.5,0,0,40.78,-73.97
2011-12-27 00:00:00,57,38,47.5,1.02,0,40.78,-73.97
2011-12-28 00:00:00,50,31,40.5,0,0,40.78,-73.97
2011-12-29 00:00:00,38,24,31,0,0,40.78,-73.97
2011-12-30 00:00:00,51,37,44,0,0,40.78,-73.97
2011-12-31 00:00:00,54,46,50,0.01,0,40.78,-73.97
2012-01-01 00:00:00,52,41,46.5,0.05,0,40.78,-73.97
2012-01-02 00:00:00,50,33,41.5,0,0,40.78,-73.97
2012-01-03 00:00:00,33,15,24,0,0,40.78,-73.97
2012-01-04 00:00:00,27,13,20,0,0,40.78,-73.97
2012-01-05 00:00:00,40,27,33.5,0,0,40.78,-73.97
2012-01-06 00:00:00,53,35,44,0,0,40.78,-73.97
2012-01-07 00:00:00,62,46,54,0,0,40.78,-73.97
2012-01-08 00:00:00,46,33,39.5,0,0,40.78,-73.97
2012-01-09 00:00:00,41,31,36,0,0,40.78,-73.97
2012-01-10 00:00:00,47,33,40,0,0,40.78,-73.97
2012-01-11 00:00:00,48,37,42.5,0.07,0,40.78,-73.97
2012-01-12 00:00:00,45,41,43,1.38,0,40.78,-73.97
2012-01-13 00:00:00,50,28,39,0.09,0,40.78,-73.97
2012-01-14 00:00:00,32,27,29.5,0,0,40.78,-73.97
2012-01-15 00:00:00,27,15,21,0,0,40.78,-73.97
2012-01-16 00:00:00,37,15,26,0.04,0,40.78,-73.97
2012-01-17 00:00:00,53,36,44.5,0.19,0,40.78,-73.97
2012-01-18 00:00:00,54,24,39,0,0,40.78,-73.97
2012-01-19 00:00:00,37,20,28.5,0,0,40.78,-73.97
2012-01-20 00:00:00,36,24,30,0,0,40.78,-73.97
2012-01-21 00:00:00,29,22,25.5,0.39,4.3,40.78,-73.97
2012-01-22 00:00:00,34,18,26,0,0,40.78,-73.97
2012-01-23 00:00:00,53,34,43.5,0.37,0,40.78,-73.97
2012-01-24 00:00:00,53,42,47.5,0,0,40.78,-73.97
2012-01-25 00:00:00,44,36,40,0,0,40.78,-73.97
2012-01-26 00:00:00,40,33,36.5,0.18,0,40.78,-73.97
2012-01-27 00:00:00,59,40,49.5,0.47,0,40.78,-73.97
2012-01-28 00:00:00,46,38,42,0,0,40.78,-73.97
2012-01-29 00:00:00,44,34,39,0,0,40.78,-73.97
2012-01-30 00:00:00,40,34,37,0,0,40.78,-73.97
2012-01-31 00:00:00,59,38,48.5,0,0,40.78,-73.97
2012-02-01 00:00:00,62,48,55,0.03,0,40.78,-73.97
2012-02-02 00:00:00,50,35,42.5,0,0,40.78,-73.97
2012-02-03 00:00:00,44,30,37,0,0,40.78,-73.97
2012-02-04 00:00:00,46,35,40.5,0,0,40.78,-73.97
2012-02-05 00:00:00,40,32,36,0,0,40.78,-73.97
2012-02-06 00:00:00,51,33,42,0,0,40.78,-73.97
2012-02-07 00:00:00,49,38,43.5,0,0,40.78,-73.97
2012-02-08 00:00:00,38,31,34.5,0.01,0,40.78,-73.97
2012-02-09 00:00:00,46,31,38.5,0,0,40.78,-73.97
2012-02-10 00:00:00,45,34,39.5,0,0,40.78,-73.97
2012-02-11 00:00:00,38,32,35,0.08,0,40.78,-73.97
2012-02-12 00:00:00,32,20,26,0.01,0.2,40.78,-73.97
2012-02-13 00:00:00,44,28,36,0,0,40.78,-73.97
2012-02-14 00:00:00,47,36,41.5,0.02,0,40.78,-73.97
2012-02-15 00:00:00,46,39,42.5,0.01,0,40.78,-73.97
2012-02-16 00:00:00,44,36,40,0.19,0,40.78,-73.97
2012-02-17 00:00:00,50,41,45.5,0.03,0,40.78,-73.97
2012-02-18 00:00:00,48,35,41.5,0.02,0,40.78,-73.97
2012-02-19 00:00:00,44,35,39.5,0,0,40.78,-73.97
2012-02-20 00:00:00,46,31,38.5,0,0,40.78,-73.97
2012-02-21 00:00:00,46,32,39,0,0,40.78,-73.97
2012-02-22 00:00:00,57,43,50,0,0,40.78,-73.97
2012-02-23 00:00:00,58,46,52,0,0,40.78,-73.97
2012-02-24 00:00:00,46,36,41,0.6,0,40.78,-73.97
2012-02-25 00:00:00,45,33,39,0,0,40.78,-73.97
2012-02-26 00:00:00,45,29,37,0,0,40.78,-73.97
2012-02-27 00:00:00,59,36,47.5,0,0,40.78,-73.97
2012-02-28 00:00:00,50,40,45,0,0,40.78,-73.97
2012-02-29 00:00:00,42,38,40,0.37,0,40.78,-73.97
2012-03-01 00:00:00,41,37,39,0.13,0,40.78,-73.97
2012-03-02 00:00:00,42,33,37.5,0.16,0,40.78,-73.97
2012-03-03 00:00:00,56,42,49,0.12,0,40.78,-73.97
2012-03-04 00:00:00,45,36,40.5,0,0,40.78,-73.97
2012-03-05 00:00:00,44,28,36,0,0,40.78,-73.97
2012-03-06 00:00:00,44,25,34.5,0,0,40.78,-73.97
2012-03-07 00:00:00,62,37,49.5,0,0,40.78,-73.97
2012-03-08 00:00:00,71,53,62,0,0,40.78,-73.97
2012-03-09 00:00:00,64,37,50.5,0.02,0,40.78,-73.97
2012-03-10 00:00:00,43,29,36,0,0,40.78,-73.97
2012-03-11 00:00:00,61,36,48.5,0,0,40.78,-73.97
2012-03-12 00:00:00,71,47,59,0,0,40.78,-73.97
2012-03-13 00:00:00,74,54,64,0.04,0,40.78,-73.97
2012-03-14 00:00:00,70,50,60,0,0,40.78,-73.97
2012-03-15 00:00:00,52,43,47.5,0,0,40.78,-73.97
2012-03-16 00:00:00,51,43,47,0.03,0,40.78,-73.97
2012-03-17 00:00:00,62,45,53.5,0,0,40.78,-73.97
2012-03-18 00:00:00,64,46,55,0,0,40.78,-73.97
2012-03-19 00:00:00,74,55,64.5,0,0,40.78,-73.97
2012-03-20 00:00:00,73,55,64,0,0,40.78,-73.97
2012-03-21 00:00:00,67,57,62,0,0,40.78,-73.97
2012-03-22 00:00:00,78,56,67,0,0,40.78,-73.97
2012-03-23 00:00:00,76,58,67,0,0,40.78,-73.97
2012-03-24 00:00:00,65,47,56,0.01,0,40.78,-73.97
2012-03-25 00:00:00,52,45,48.5,0.06,0,40.78,-73.97
2012-03-26 00:00:00,54,34,44,0,0,40.78,-73.97
2012-03-27 00:00:00,51,30,40.5,0,0,40.78,-73.97
2012-03-28 00:00:00,67,44,55.5,0.02,0,40.78,-73.97
2012-03-29 00:00:00,61,43,52,0,0,40.78,-73.97
2012-03-30 00:00:00,57,40,48.5,0.11,0,40.78,-73.97
2012-03-31 00:00:00,43,38,40.5,0.26,0,40.78,-73.97
2012-04-01 00:00:00,52,42,47,0.51,0,40.78,-73.97
2012-04-02 00:00:00,57,40,48.5,0.04,0,40.78,-73.97
2012-04-03 00:00:00,64,40,52,0,0,40.78,-73.97
2012-04-04 00:00:00,68,47,57.5,0,0,40.78,-73.97
2012-04-05 00:00:00,58,42,50,0,0,40.78,-73.97
2012-04-06 00:00:00,59,38,48.5,0,0,40.78,-73.97
2012-04-07 00:00:00,61,40,50.5,0,0,40.78,-73.97
2012-04-08 00:00:00,67,44,55.5,0,0,40.78,-73.97
2012-04-09 00:00:00,64,49,56.5,0,0,40.78,-73.97
2012-04-10 00:00:00,60,45,52.5,0,0,40.78,-73.97
2012-04-11 00:00:00,53,43,48,0,0,40.78,-73.97
2012-04-12 00:00:00,61,43,52,0,0,40.78,-73.97
2012-04-13 00:00:00,65,43,54,0,0,40.78,-73.97
2012-04-14 00:00:00,72,50,61,0,0,40.78,-73.97
2012-04-15 00:00:00,77,58,67.5,0,0,40.78,-73.97
2012-04-16 00:00:00,88,65,76.5,0,0,40.78,-73.97
2012-04-17 00:00:00,78,61,69.5,0,0,40.78,-73.97
2012-04-18 00:00:00,62,49,55.5,0.01,0,40.78,-73.97
2012-04-19 00:00:00,70,47,58.5,0.04,0,40.78,-73.97
2012-04-20 00:00:00,71,54,62.5,0,0,40.78,-73.97
2012-04-21 00:00:00,71,54,62.5,0.22,0,40.78,-73.97
2012-04-22 00:00:00,54,46,50,2.45,0,40.78,-73.97
2012-04-23 00:00:00,54,42,48,0.22,0,40.78,-73.97
2012-04-24 00:00:00,59,41,50,0,0,40.78,-73.97
2012-04-25 00:00:00,62,43,52.5,0,0,40.78,-73.97
2012-04-26 00:00:00,61,45,53,0.03,0,40.78,-73.97
2012-04-27 00:00:00,56,41,48.5,0.04,0,40.78,-73.97
2012-04-28 00:00:00,60,38,49,0,0,40.78,-73.97
2012-04-29 00:00:00,63,44,53.5,0,0,40.78,-73.97
2012-04-30 00:00:00,62,43,52.5,0,0,40.78,-73.97
2012-05-01 00:00:00,68,51,59.5,0.62,0,40.78,-73.97
2012-05-02 00:00:00,53,50,51.5,0.08,0,40.78,-73.97
2012-05-03 00:00:00,58,50,54,0.47,0,40.78,-73.97
2012-05-04 00:00:00,73,54,63.5,0.1,0,40.78,-73.97
2012-05-05 00:00:00,63,56,59.5,0,0,40.78,-73.97
2012-05-06 00:00:00,65,53,59,0,0,40.78,-73.97
2012-05-07 00:00:00,65,52,58.5,0.01,0,40.78,-73.97
2012-05-08 00:00:00,66,55,60.5,0.04,0,40.78,-73.97
2012-05-09 00:00:00,69,57,63,0.33,0,40.78,-73.97
2012-05-10 00:00:00,64,52,58,0.19,0,40.78,-73.97
2012-05-11 00:00:00,68,49,58.5,0,0,40.78,-73.97
2012-05-12 00:00:00,78,53,65.5,0,0,40.78,-73.97
2012-05-13 00:00:00,81,63,72,0,0,40.78,-73.97
2012-05-14 00:00:00,70,63,66.5,0,0,40.78,-73.97
2012-05-15 00:00:00,65,61,63,0.54,0,40.78,-73.97
2012-05-16 00:00:00,78,61,69.5,0.09,0,40.78,-73.97
2012-05-17 00:00:00,72,53,62.5,0,0,40.78,-73.97
2012-05-18 00:00:00,72,54,63,0,0,40.78,-73.97
2012-05-19 00:00:00,80,53,66.5,0,0,40.78,-73.97
2012-05-20 00:00:00,78,57,67.5,0,0,40.78,-73.97
2012-05-21 00:00:00,62,57,59.5,1.4,0,40.78,-73.97
2012-05-22 00:00:00,70,60,65,0.23,0,40.78,-73.97
2012-05-23 00:00:00,75,64,69.5,0.03,0,40.78,-73.97
2012-05-24 00:00:00,66,62,64,0.95,0,40.78,-73.97
2012-05-25 00:00:00,75,60,67.5,0,0,40.78,-73.97
2012-05-26 00:00:00,84,67,75.5,0.02,0,40.78,-73.97
2012-05-27 00:00:00,81,64,72.5,0.06,0,40.78,-73.97
2012-05-28 00:00:00,89,71,80,0,0,40.78,-73.97
2012-05-29 00:00:00,89,68,78.5,0.21,0,40.78,-73.97
2012-05-30 00:00:00,76,68,72,0.01,0,40.78,-73.97
2012-05-31 00:00:00,79,66,72.5,0,0,40.78,-73.97
2012-06-01 00:00:00,74,62,68,0.25,0,40.78,-73.97
2012-06-02 00:00:00,75,61,68,0.39,0,40.78,-73.97
2012-06-03 00:00:00,76,58,67,0.01,0,40.78,-73.97
2012-06-04 00:00:00,63,54,58.5,0.18,0,40.78,-73.97
2012-06-05 00:00:00,64,51,57.5,0.01,0,40.78,-73.97
2012-06-06 00:00:00,72,54,63,0.01,0,40.78,-73.97
2012-06-07 00:00:00,78,58,68,0.01,0,40.78,-73.97
2012-06-08 00:00:00,81,60,70.5,0,0,40.78,-73.97
2012-06-09 00:00:00,78,64,71,0,0,40.78,-73.97
2012-06-10 00:00:00,84,66,75,0,0,40.78,-73.97
2012-06-11 00:00:00,77,64,70.5,0,0,40.78,-73.97
2012-06-12 00:00:00,72,65,68.5,1.02,0,40.78,-73.97
2012-06-13 00:00:00,69,64,66.5,0.32,0,40.78,-73.97
2012-06-14 00:00:00,77,62,69.5,0,0,40.78,-73.97
2012-06-15 00:00:00,80,60,70,0,0,40.78,-73.97
2012-06-16 00:00:00,80,60,70,0,0,40.78,-73.97
2012-06-17 00:00:00,73,58,65.5,0,0,40.78,-73.97
2012-06-18 00:00:00,72,57,64.5,0,0,40.78,-73.97
2012-06-19 00:00:00,77,63,70,0,0,40.78,-73.97
2012-06-20 00:00:00,94,70,82,0,0,40.78,-73.97
2012-06-21 00:00:00,94,79,86.5,0,0,40.78,-73.97
2012-06-22 00:00:00,90,70,80,0.35,0,40.78,-73.97
2012-06-23 00:00:00,84,69,76.5,0,0,40.78,-73.97
2012-06-24 00:00:00,84,66,75,0.06,0,40.78,-73.97
2012-06-25 00:00:00,74,62,68,0.15,0,40.78,-73.97
2012-06-26 00:00:00,72,58,65,0,0,40.78,-73.97
2012-06-27 00:00:00,81,62,71.5,0,0,40.78,-73.97
2012-06-28 00:00:00,88,68,78,0,0,40.78,-73.97
2012-06-29 00:00:00,93,68,80.5,0.21,0,40.78,-73.97
2012-06-30 00:00:00,93,77,85,0,0,40.78,-73.97
2012-07-01 00:00:00,94,74,84,0,0,40.78,-73.97
2012-07-02 00:00:00,88,72,80,0,0,40.78,-73.97
2012-07-03 00:00:00,89,71,80,0,0,40.78,-73.97
2012-07-04 00:00:00,92,70,81,0.06,0,40.78,-73.97
2012-07-05 00:00:00,95,77,86,0,0,40.78,-73.97
2012-07-06 00:00:00,93,72,82.5,0,0,40.78,-73.97
2012-07-07 00:00:00,97,72,84.5,0.5,0,40.78,-73.97
2012-07-08 00:00:00,92,72,82,0.09,0,40.78,-73.97
2012-07-09 00:00:00,86,73,79.5,0,0,40.78,-73.97
2012-07-10 00:00:00,87,69,78,0,0,40.78,-73.97
2012-07-11 00:00:00,85,71,78,0,0,40.78,-73.97
2012-07-12 00:00:00,89,70,79.5,0,0,40.78,-73.97
2012-07-13 00:00:00,89,74,81.5,0,0,40.78,-73.97
2012-07-14 00:00:00,85,73,79,0,0,40.78,-73.97
2012-07-15 00:00:00,89,71,80,0.26,0,40.78,-73.97
2012-07-16 00:00:00,91,70,80.5,0,0,40.78,-73.97
2012-07-17 00:00:00,96,74,85,0,0,40.78,-73.97
2012-07-18 00:00:00,100,73,86.5,1.76,0,40.78,-73.97
2012-07-19 00:00:00,76,68,72,0.02,0,40.78,-73.97
2012-07-20 00:00:00,72,61,66.5,0.58,0,40.78,-73.97
2012-07-21 00:00:00,78,61,69.5,0,0,40.78,-73.97
2012-07-22 00:00:00,83,65,74,0,0,40.78,-73.97
2012-07-23 00:00:00,86,71,78.5,0.15,0,40.78,-73.97
2012-07-24 00:00:00,91,74,82.5,0,0,40.78,-73.97
2012-07-25 00:00:00,85,67,76,0,0,40.78,-73.97
2012-07-26 00:00:00,88,68,78,0.6,0,40.78,-73.97
2012-07-27 00:00:00,87,71,79,0,0,40.78,-73.97
2012-07-28 00:00:00,81,68,74.5,0.18,0,40.78,-73.97
2012-07-29 00:00:00,80,68,74,0.01,0,40.78,-73.97
2012-07-30 00:00:00,81,68,74.5,0,0,40.78,-73.97
2012-07-31 00:00:00,80,70,75,0,0,40.78,-73.97
2012-08-01 00:00:00,78,70,74,0.64,0,40.78,-73.97
2012-08-02 00:00:00,87,70,78.5,0,0,40.78,-73.97
2012-08-03 00:00:00,89,75,82,0,0,40.78,-73.97
2012-08-04 00:00:00,90,75,82.5,0,0,40.78,-73.97
2012-08-05 00:00:00,91,73,82,0.22,0,40.78,-73.97
2012-08-06 00:00:00,86,72,79,0.01,0,40.78,-73.97
2012-08-07 00:00:00,83,68,75.5,0,0,40.78,-73.97
2012-08-08 00:00:00,86,73,79.5,0,0,40.78,-73.97
2012-08-09 00:00:00,88,73,80.5,0,0,40.78,-73.97
2012-08-10 00:00:00,80,70,75,0.24,0,40.78,-73.97
2012-08-11 00:00:00,87,75,81,0,0,40.78,-73.97
2012-08-12 00:00:00,87,73,80,0,0,40.78,-73.97
2012-08-13 00:00:00,86,69,77.5,0,0,40.78,-73.97
2012-08-14 00:00:00,79,72,75.5,0.01,0,40.78,-73.97
2012-08-15 00:00:00,82,67,74.5,0.57,0,40.78,-73.97
2012-08-16 00:00:00,85,66,75.5,0,0,40.78,-73.97
2012-08-17 00:00:00,88,65,76.5,0.15,0,40.78,-73.97
2012-08-18 00:00:00,79,63,71,0.32,0,40.78,-73.97
2012-08-19 00:00:00,74,62,68,0,0,40.78,-73.97
2012-08-20 00:00:00,78,65,71.5,0,0,40.78,-73.97
2012-08-21 00:00:00,82,66,74,0,0,40.78,-73.97
2012-08-22 00:00:00,82,68,75,0,0,40.78,-73.97
2012-08-23 00:00:00,85,69,77,0,0,40.78,-73.97
2012-08-24 00:00:00,87,69,78,0,0,40.78,-73.97
2012-08-25 00:00:00,86,70,78,0,0,40.78,-73.97
2012-08-26 00:00:00,84,68,76,0,0,40.78,-73.97
2012-08-27 00:00:00,81,70,75.5,0.61,0,40.78,-73.97
2012-08-28 00:00:00,87,73,80,0.14,0,40.78,-73.97
2012-08-29 00:00:00,79,67,73,0,0,40.78,-73.97
2012-08-30 00:00:00,82,61,71.5,0,0,40.78,-73.97
2012-08-31 00:00:00,91,69,80,0,0,40.78,-73.97
2012-09-01 00:00:00,91,74,82.5,0,0,40.78,-73.97
2012-09-02 00:00:00,82,71,76.5,0,0,40.78,-73.97
2012-09-03 00:00:00,79,71,75,0,0,40.78,-73.97
2012-09-04 00:00:00,80,70,75,0.13,0,40.78,-73.97
2012-09-05 00:00:00,80,71,75.5,0.07,0,40.78,-73.97
2012-09-06 00:00:00,80,69,74.5,0,0,40.78,-73.97
2012-09-07 00:00:00,87,71,79,0,0,40.78,-73.97
2012-09-08 00:00:00,81,63,72,0.39,0,40.78,-73.97
2012-09-09 00:00:00,78,63,70.5,0,0,40.78,-73.97
2012-09-10 00:00:00,72,58,65,0,0,40.78,-73.97
2012-09-11 00:00:00,73,54,63.5,0,0,40.78,-73.97
2012-09-12 00:00:00,80,59,69.5,0,0,40.78,-73.97
2012-09-13 00:00:00,81,63,72,0,0,40.78,-73.97
2012-09-14 00:00:00,80,64,72,0,0,40.78,-73.97
2012-09-15 00:00:00,73,60,66.5,0.01,0,40.78,-73.97
2012-09-16 00:00:00,75,56,65.5,0,0,40.78,-73.97
2012-09-17 00:00:00,78,57,67.5,0,0,40.78,-73.97
2012-09-18 00:00:00,75,67,71,1.54,0,40.78,-73.97
2012-09-19 00:00:00,70,57,63.5,0,0,40.78,-73.97
2012-09-20 00:00:00,69,54,61.5,0,0,40.78,-73.97
2012-09-21 00:00:00,75,60,67.5,0,0,40.78,-73.97
2012-09-22 00:00:00,76,60,68,0.22,0,40.78,-73.97
2012-09-23 00:00:00,68,55,61.5,0,0,40.78,-73.97
2012-09-24 00:00:00,67,53,60,0,0,40.78,-73.97
2012-09-25 00:00:00,72,54,63,0,0,40.78,-73.97
2012-09-26 00:00:00,77,63,70,0.01,0,40.78,-73.97
2012-09-27 00:00:00,75,63,69,0.06,0,40.78,-73.97
2012-09-28 00:00:00,69,60,64.5,1.96,0,40.78,-73.97
2012-09-29 00:00:00,65,57,61,0,0,40.78,-73.97
2012-09-30 00:00:00,68,55,61.5,0,0,40.78,-73.97
2012-10-01 00:00:00,70,52,61,0,0,40.78,-73.97
2012-10-02 00:00:00,69,62,65.5,0.38,0,40.78,-73.97
2012-10-03 00:00:00,73,63,68,0,0,40.78,-73.97
2012-10-04 00:00:00,74,66,70,0,0,40.78,-73.97
2012-10-05 00:00:00,78,61,69.5,0,0,40.78,-73.97
2012-10-06 00:00:00,77,54,65.5,0,0,40.78,-73.97
2012-10-07 00:00:00,54,46,50,0.19,0,40.78,-73.97
2012-10-08 00:00:00,55,44,49.5,0,0,40.78,-73.97
2012-10-09 00:00:00,58,50,54,0.03,0,40.78,-73.97
2012-10-10 00:00:00,66,53,59.5,0.25,0,40.78,-73.97
2012-10-11 00:00:00,59,47,53,0,0,40.78,-73.97
2012-10-12 00:00:00,56,42,49,0,0,40.78,-73.97
2012-10-13 00:00:00,53,38,45.5,0,0,40.78,-73.97
2012-10-14 00:00:00,70,53,61.5,0,0,40.78,-73.97
2012-10-15 00:00:00,71,59,65,0.2,0,40.78,-73.97
2012-10-16 00:00:00,59,48,53.5,0,0,40.78,-73.97
2012-10-17 00:00:00,61,44,52.5,0,0,40.78,-73.97
2012-10-18 00:00:00,65,50,57.5,0,0,40.78,-73.97
2012-10-19 00:00:00,66,61,63.5,0.89,0,40.78,-73.97
2012-10-20 00:00:00,69,54,61.5,0,0,40.78,-73.97
2012-10-21 00:00:00,65,49,57,0,0,40.78,-73.97
2012-10-22 00:00:00,66,49,57.5,0,0,40.78,-73.97
2012-10-23 00:00:00,65,54,59.5,0.03,0,40.78,-73.97
2012-10-24 00:00:00,59,56,57.5,0,0,40.78,-73.97
2012-10-25 00:00:00,62,55,58.5,0,0,40.78,-73.97
2012-10-26 00:00:00,65,57,61,0,0,40.78,-73.97
2012-10-27 00:00:00,65,59,62,0,0,40.78,-73.97
2012-10-28 00:00:00,59,55,57,0,0,40.78,-73.97
2012-10-29 00:00:00,62,52,57,0.67,0,40.78,-73.97
2012-10-30 00:00:00,54,47,50.5,0.27,0,40.78,-73.97
2012-10-31 00:00:00,50,44,47,0.01,0,40.78,-73.97
2012-11-01 00:00:00,51,43,47,0,0,40.78,-73.97
2012-11-02 00:00:00,53,42,47.5,0,0,40.78,-73.97
2012-11-03 00:00:00,51,40,45.5,0,0,40.78,-73.97
2012-11-04 00:00:00,51,39,45,0,0,40.78,-73.97
2012-11-05 00:00:00,45,35,40,0,0,40.78,-73.97
2012-11-06 00:00:00,42,31,36.5,0,0,40.78,-73.97
2012-11-07 00:00:00,41,31,36,1.12,4.3,40.78,-73.97
2012-11-08 00:00:00,48,32,40,0.06,0.4,40.78,-73.97
2012-11-09 00:00:00,53,36,44.5,0,0,40.78,-73.97
2012-11-10 00:00:00,55,42,48.5,0,0,40.78,-73.97
2012-11-11 00:00:00,64,50,57,0,0,40.78,-73.97
2012-11-12 00:00:00,66,48,57,0,0,40.78,-73.97
2012-11-13 00:00:00,62,40,51,0.09,0,40.78,-73.97
2012-11-14 00:00:00,47,37,42,0,0,40.78,-73.97
2012-11-15 00:00:00,45,35,40,0,0,40.78,-73.97
